job_id~job_title~company_name~company_location~pay_range~job_level~employment_type~job_posted_date~industry
3981365155~Senior Data Scientist - HTS - Fintech Ancillaries~Hopper~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-24 14:16:24~Technology, Information and Internet
3997044368~Integration Data Analytics Architect~Maarut Inc~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-09 14:16:25~IT Services and IT Consulting
3934918721~Clinical Data Architect & Engineer~Astellas Pharma~Markham, Ontario, Canada~~Not Applicable~Full-time~2024-07-24 14:16:26~Biotechnology Research, Pharmaceutical Manufacturing, and Research Services
3996373360~Software Defined Network Architect~Holt Executive Ltd~Ontario, Canada~CA$125,000.00/yr - CA$150,000.00/yr~Mid-Senior level~Full-time~2024-08-10 14:16:26~Space Research and Technology and Defense and Space Manufacturing
3981610275~Solution Architect~Informatica~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-24 14:16:27~Software Development
3995196188~Senior Data Architect~Concordia University~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-07 14:16:28~Higher Education
3369272203~Data/Information Architect – Health Care Sector~Ward Technology Talent~Ontario, Canada~~Mid-Senior level~Contract~2023-08-15 14:16:29~IT Services and IT Consulting
3983004630~Technical Director/ Architect (Mix Used & High-Rise Residential Projects)~IBI Group~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-31 14:16:31~Architecture and Planning
3910245791~Data Architect & Technical AI Consultant - Remote~EPAM Systems~Canada~~Mid-Senior level~Full-time~2024-08-09 14:16:32~IT Services and IT Consulting
3986721194~Senior Data Scientist, Lodging Pricing~Hopper~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-07 14:16:34~Technology, Information and Internet
3926370040~Senior Data Solution Architect~EPAM Systems~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-13 14:16:35~IT Services and IT Consulting
3981362536~Senior Data Scientist - HTS - Fintech Ancillaries~Hopper~Vancouver, British Columbia, Canada~CA$110,000.00/yr - CA$300,000.00/yr~Mid-Senior level~Full-time~2024-07-24 14:16:36~Technology, Information and Internet
3917072233~Senior Solution Architect, Investments~Investment Management Corporation of Ontario (IMCO)~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-15 14:16:36~Financial Services
3945984587~Data Science Architect~Alexion Pharmaceuticals, Inc.~Mississauga, Ontario, Canada~~Associate~Full-time~2024-07-31 14:16:37~Biotechnology Research
3719410263~Architecte de données intermédiaire~TEHORA inc.~Canada~~Mid-Senior level~Full-time~2023-09-19 14:16:38~Non-profit Organizations and Primary and Secondary Education
3978693662~Manager/Senior Manager, Microsoft - Data Architect, Azure~KPMG Canada~Vancouver, British Columbia, Canada~~Not Applicable~Full-time~2024-07-24 14:16:38~Financial Services
3994114854~Lead Solutions Systems Architect~SPECTRAFORCE~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-15 14:16:39~Staffing and Recruiting
3997380047~Data Solution Architect~National Bank of Canada~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-10 14:16:40~Banking
3981365155~Senior Data Scientist - HTS - Fintech Ancillaries~Hopper~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-24 14:16:41~Technology, Information and Internet
3997044368~Integration Data Analytics Architect~Maarut Inc~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-09 14:16:41~IT Services and IT Consulting
3934918721~Clinical Data Architect & Engineer~Astellas Pharma~Markham, Ontario, Canada~~Not Applicable~Full-time~2024-07-24 14:16:42~Biotechnology Research, Pharmaceutical Manufacturing, and Research Services
3996373360~Software Defined Network Architect~Holt Executive Ltd~Ontario, Canada~CA$125,000.00/yr - CA$150,000.00/yr~Mid-Senior level~Full-time~2024-08-10 14:16:44~Space Research and Technology and Defense and Space Manufacturing
3981610275~Solution Architect~Informatica~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-24 14:16:44~Software Development
3995196188~Senior Data Architect~Concordia University~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-07 14:16:46~Higher Education
3369272203~Data/Information Architect – Health Care Sector~Ward Technology Talent~Ontario, Canada~~Mid-Senior level~Contract~2023-08-15 14:16:47~IT Services and IT Consulting
3959554489~Data Services and Storage Technology Architect~Hewlett Packard Enterprise~Mississauga, Ontario, Canada~~Not Applicable~Full-time~2024-07-15 14:16:48~IT Services and IT Consulting
3997379149~Senior Solution Architect~National Bank of Canada~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-10 14:16:48~Banking
3981365155~Senior Data Scientist - HTS - Fintech Ancillaries~Hopper~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-24 14:16:50~Technology, Information and Internet
3997044368~Integration Data Analytics Architect~Maarut Inc~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-09 14:16:50~IT Services and IT Consulting
3934918721~Clinical Data Architect & Engineer~Astellas Pharma~Markham, Ontario, Canada~~Not Applicable~Full-time~2024-07-24 14:16:51~Biotechnology Research, Pharmaceutical Manufacturing, and Research Services
3996373360~Software Defined Network Architect~Holt Executive Ltd~Ontario, Canada~CA$125,000.00/yr - CA$150,000.00/yr~Mid-Senior level~Full-time~2024-08-10 14:16:53~Space Research and Technology and Defense and Space Manufacturing
3981610275~Solution Architect~Informatica~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-24 14:16:53~Software Development
3995196188~Senior Data Architect~Concordia University~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-07 14:16:54~Higher Education
3369272203~Data/Information Architect – Health Care Sector~Ward Technology Talent~Ontario, Canada~~Mid-Senior level~Contract~2023-08-15 14:16:55~IT Services and IT Consulting
3959554489~Data Services and Storage Technology Architect~Hewlett Packard Enterprise~Mississauga, Ontario, Canada~~Not Applicable~Full-time~2024-07-15 14:16:56~IT Services and IT Consulting
3997379149~Senior Solution Architect~National Bank of Canada~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-10 14:16:56~Banking
3925133805~Enterprise Architect (Investment Technology)~OMERS~Toronto, Ontario, Canada~~Not Applicable~Full-time~2024-08-09 14:16:57~Financial Services
3926370040~Senior Data Solution Architect~EPAM Systems~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-13 14:16:59~IT Services and IT Consulting
3981362536~Senior Data Scientist - HTS - Fintech Ancillaries~Hopper~Vancouver, British Columbia, Canada~CA$110,000.00/yr - CA$300,000.00/yr~Mid-Senior level~Full-time~2024-07-24 14:17:01~Technology, Information and Internet
3917072233~Senior Solution Architect, Investments~Investment Management Corporation of Ontario (IMCO)~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-15 14:17:01~Financial Services
3945984587~Data Science Architect~Alexion Pharmaceuticals, Inc.~Mississauga, Ontario, Canada~~Associate~Full-time~2024-07-31 14:17:02~Biotechnology Research
3719410263~Architecte de données intermédiaire~TEHORA inc.~Canada~~Mid-Senior level~Full-time~2023-09-19 14:17:03~Non-profit Organizations and Primary and Secondary Education
3978693662~Manager/Senior Manager, Microsoft - Data Architect, Azure~KPMG Canada~Vancouver, British Columbia, Canada~~Not Applicable~Full-time~2024-07-24 14:17:04~Financial Services
3994114854~Lead Solutions Systems Architect~SPECTRAFORCE~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-15 14:17:04~Staffing and Recruiting
3997380047~Data Solution Architect~National Bank of Canada~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-10 14:17:05~Banking
3981365155~Senior Data Scientist - HTS - Fintech Ancillaries~Hopper~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-24 14:17:06~Technology, Information and Internet
3925133805~Enterprise Architect (Investment Technology)~OMERS~Toronto, Ontario, Canada~~Not Applicable~Full-time~2024-08-09 14:17:07~Financial Services
3934918721~Clinical Data Architect & Engineer~Astellas Pharma~Markham, Ontario, Canada~~Not Applicable~Full-time~2024-07-24 14:17:09~Biotechnology Research, Pharmaceutical Manufacturing, and Research Services
3996373360~Software Defined Network Architect~Holt Executive Ltd~Ontario, Canada~CA$125,000.00/yr - CA$150,000.00/yr~Mid-Senior level~Full-time~2024-08-10 14:17:10~Space Research and Technology and Defense and Space Manufacturing
3981610275~Solution Architect~Informatica~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-24 14:17:11~Software Development
3995196188~Senior Data Architect~Concordia University~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-07 14:17:11~Higher Education
3369272203~Data/Information Architect – Health Care Sector~Ward Technology Talent~Ontario, Canada~~Mid-Senior level~Contract~2023-08-15 14:17:12~IT Services and IT Consulting
3959554489~Data Services and Storage Technology Architect~Hewlett Packard Enterprise~Mississauga, Ontario, Canada~~Not Applicable~Full-time~2024-07-15 14:17:13~IT Services and IT Consulting
3997379149~Senior Solution Architect~National Bank of Canada~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-10 14:17:13~Banking
3925133805~Enterprise Architect (Investment Technology)~OMERS~Toronto, Ontario, Canada~~Not Applicable~Full-time~2024-08-09 14:17:15~Financial Services
3925388815~Sr. Data Scientist~Hour Consulting~Toronto, Ontario, Canada~~Associate~Full-time~2024-05-16 14:17:16~Staffing and Recruiting
3980260649~Architecte de solutions spécialisé / Specialist Solutions Architect, Data~Amazon Web Services (AWS)~Toronto, Ontario, Canada~~Not Applicable~Full-time~2024-08-11 14:17:17~IT Services and IT Consulting
3996373360~Software Defined Network Architect~Holt Executive Ltd~Ontario, Canada~CA$125,000.00/yr - CA$150,000.00/yr~Mid-Senior level~Full-time~2024-08-10 14:17:18~Space Research and Technology and Defense and Space Manufacturing
3981610275~Solution Architect~Informatica~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-24 14:17:19~Software Development
3995196188~Senior Data Architect~Concordia University~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-07 14:17:20~Higher Education
3369272203~Data/Information Architect – Health Care Sector~Ward Technology Talent~Ontario, Canada~~Mid-Senior level~Contract~2023-08-15 14:17:22~IT Services and IT Consulting
3959554489~Data Services and Storage Technology Architect~Hewlett Packard Enterprise~Mississauga, Ontario, Canada~~Not Applicable~Full-time~2024-07-15 14:17:23~IT Services and IT Consulting
3997379149~Senior Solution Architect~National Bank of Canada~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-10 14:17:23~Banking
3925133805~Enterprise Architect (Investment Technology)~OMERS~Toronto, Ontario, Canada~~Not Applicable~Full-time~2024-08-09 14:17:24~Financial Services
3925388815~Sr. Data Scientist~Hour Consulting~Toronto, Ontario, Canada~~Associate~Full-time~2024-05-16 14:17:25~Staffing and Recruiting
3980260649~Architecte de solutions spécialisé / Specialist Solutions Architect, Data~Amazon Web Services (AWS)~Toronto, Ontario, Canada~~Not Applicable~Full-time~2024-08-11 14:17:26~IT Services and IT Consulting
3999791134~Data/Solutions Architect - Payments~isgSearch~Greater Toronto Area, Canada~~Mid-Senior level~Full-time~2024-08-13 14:17:27~Information Services
3981610275~Solution Architect~Informatica~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-24 14:17:29~Software Development
3995196188~Senior Data Architect~Concordia University~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-07 14:17:30~Higher Education
3369272203~Data/Information Architect – Health Care Sector~Ward Technology Talent~Ontario, Canada~~Mid-Senior level~Contract~2023-08-15 14:17:30~IT Services and IT Consulting
3959554489~Data Services and Storage Technology Architect~Hewlett Packard Enterprise~Mississauga, Ontario, Canada~~Not Applicable~Full-time~2024-07-15 14:17:32~IT Services and IT Consulting
3997379149~Senior Solution Architect~National Bank of Canada~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-10 14:17:33~Banking
3925133805~Enterprise Architect (Investment Technology)~OMERS~Toronto, Ontario, Canada~~Not Applicable~Full-time~2024-08-09 14:17:33~Financial Services
3925388815~Sr. Data Scientist~Hour Consulting~Toronto, Ontario, Canada~~Associate~Full-time~2024-05-16 14:17:34~Staffing and Recruiting
3980260649~Architecte de solutions spécialisé / Specialist Solutions Architect, Data~Amazon Web Services (AWS)~Toronto, Ontario, Canada~~Not Applicable~Full-time~2024-08-11 14:17:35~IT Services and IT Consulting
3999791134~Data/Solutions Architect - Payments~isgSearch~Greater Toronto Area, Canada~~Mid-Senior level~Full-time~2024-08-13 14:17:36~Information Services
3859908785~Solution Designer - Data~J&M Group~Markham, Ontario, Canada~~Mid-Senior level~Contract~2024-04-16 14:17:37~IT Services and IT Consulting
3999773077~Principal Data Architect~Lumenalta (formerly Clevertech)~Winnipeg, Manitoba, Canada~~Mid-Senior level~Contract~2024-08-13 14:17:38~IT Services and IT Consulting
3965598839~Data Architect~Plains~Calgary, Alberta, Canada~~Mid-Senior level~Full-time~2024-07-15 14:17:39~Software Development
3986704363~Solution Architect - Architecture Services and Security~Apex Systems~Burnaby, British Columbia, Canada~~Mid-Senior level~Full-time~2024-08-07 14:17:42~IT Services and IT Consulting
3980852491~Solution Architect, Adobe Experience Manager~Astellas Pharma~Markham, Ontario, Canada~~Not Applicable~Full-time~2024-08-07 14:17:43~Biotechnology Research, Pharmaceutical Manufacturing, and Research Services
3999767895~Principal Data Architect~Lumenalta (formerly Clevertech)~Edmonton, Alberta, Canada~~Mid-Senior level~Contract~2024-08-13 14:17:44~IT Services and IT Consulting
3948911855~Technical Architect/Team Lead - MS365, SharePoint & MS Teams~BDO Canada~Oakville, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-15 14:17:45~Financial Services
3696157221~Anaplan Solution Architect~Spaulding Ridge~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-07 14:17:46~Business Consulting and Services
4000585672~Cloud Solutions Architect - Alliances~Canonical~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-14 00:17:46~Technology, Information and Internet
3999769596~Principal Data Architect~Lumenalta (formerly Clevertech)~Vancouver, British Columbia, Canada~~Mid-Senior level~Contract~2024-08-13 14:17:47~IT Services and IT Consulting
3821090267~(Sr.) Data Scientist~Instacart~Canada~~Mid-Senior level~Full-time~2024-04-16 14:17:48~Software Development
3978693662~Manager/Senior Manager, Microsoft - Data Architect, Azure~KPMG Canada~Vancouver, British Columbia, Canada~~Not Applicable~Full-time~2024-07-24 14:17:49~Financial Services
3994114854~Lead Solutions Systems Architect~SPECTRAFORCE~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-15 14:17:52~Staffing and Recruiting
3997380047~Data Solution Architect~National Bank of Canada~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-10 14:17:53~Banking
3981365155~Senior Data Scientist - HTS - Fintech Ancillaries~Hopper~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-24 14:17:54~Technology, Information and Internet
3925133805~Enterprise Architect (Investment Technology)~OMERS~Toronto, Ontario, Canada~~Not Applicable~Full-time~2024-08-09 14:17:55~Financial Services
3981610275~Solution Architect~Informatica~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-24 14:17:56~Software Development
3995196188~Senior Data Architect~Concordia University~Montreal, Quebec, Canada~~Mid-Senior level~Full-time~2024-08-07 14:17:56~Higher Education
3369272203~Data/Information Architect – Health Care Sector~Ward Technology Talent~Ontario, Canada~~Mid-Senior level~Contract~2023-08-15 14:17:58~IT Services and IT Consulting
3959554489~Data Services and Storage Technology Architect~Hewlett Packard Enterprise~Mississauga, Ontario, Canada~~Not Applicable~Full-time~2024-07-15 14:17:59~IT Services and IT Consulting
